Row 1 ('device_id,lat,lon,timestamp'): Non-numeric latitude or longitude (lat='lat', lon='lon').
Row 1 ('device_id,lat,lon,timestamp'): Invalid ISO 8601 timestamp format 'timestamp'.
Row 932 ('van007,13.847984,121.04901,2025-05-13 1:10:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:10:30'.
Row 935 ('van007,14.702357,120.66135,2025-05-13 6:18:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:18:30'.
Row 936 ('van007,14.612439,120.910672,2025-05-13 3:18:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:18:00'.
Row 937 ('van007,14.778376,120.450848,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 941 ('van007,14.660212,120.778051,2025-05-13 4:54:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:54:00'.
Row 945 ('van007,14.653718,120.796057,2025-05-13 4:41:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:41:00'.
Row 946 ('van007,14.343478,120.999067,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 950 ('van007,14.775127,120.459845,2025-05-13 8:44:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:44:30'.
Row 953 ('van007,14.737042,120.565371,2025-05-13 7:28:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:28:00'.
Row 954 ('van007,14.594713,120.959688,2025-05-13 2:42:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:42:30'.
Row 955 ('van007,14.672663,120.743521,2025-05-13 5:19:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:19:00'.
Row 957 ('van007,13.808903,121.05301,2025-05-13 1:34:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:34:00'.
Row 959 ('van007,14.601886,120.939637,2025-05-13 2:57:00'): Invalid ISO 8601 timestamp format '2025-05-13 2:57:00'.
Row 965 ('van007,14.712364,120.63373,2025-05-13 6:38:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:38:30'.
Row 969 ('van007,14.763399,120.492301,2025-05-13 8:21:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:21:00'.
Row 972 ('van007,14.055753,121.028056,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 976 ('van007,13.772991,121.056548,2025-05-13 1:55:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:55:30'.
Row 977 ('van007,13.7563,121.058342,2025-05-13 2:05:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:05:30'.
Row 983 ('van007,14.62218,120.967435,2025-05-12 9:09:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:09:00'.
Row 985 ('van007,14.714655,120.948118,2025-05-12 9:34:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:34:30'.
Row 986 ('van007,14.720025,120.612433,2025-05-13 6:54:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:54:00'.
Row 987 ('van007,14.23416,121.010014,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 988 ('van007,13.853073,121.048463,2025-05-13 1:07:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:07:30'.
Row 989 ('van007,14.802721,120.383154,2025-05-13 9:40:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:40:00'.
Row 991 ('van007,14.7444,120.544654,2025-05-13 7:43:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:43:00'.
Row 994 ('van007,14.727275,120.592297,2025-05-13 7:08:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:08:30'.
Row 997 ('van007,13.893108,121.044446,2025-05-13 0:43:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:43:30'.
Row 1004 ('van007,14.781788,120.441073,2025-05-13 8:58:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:58:00'.
Row 1005 ('van007,14.714527,120.627573,2025-05-13 6:43:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:43:00'.
Row 1006 ('van007,14.455155,120.987775,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1007 ('van007,14.62259,120.882387,2025-05-13 3:38:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:38:30'.
Row 1009 ('van007,14.790023,120.418384,2025-05-13 9:14:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:14:30'.
Row 1010 ('van007,14.207511,121.012813,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1011 ('van007,14.637138,120.842303,2025-05-13 4:07:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:07:30'.
Row 1013 ('van007,14.590478,120.971441,2025-05-13 2:34:00'): Invalid ISO 8601 timestamp format '2025-05-13 2:34:00'.
Row 1015 ('van007,14.472717,120.985948,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1016 ('van007,14.722727,120.60476,2025-05-13 6:59:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:59:30'.
Row 1017 ('van007,14.77829,120.93481,2025-05-12 9:52:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:52:00'.
Row 1018 ('van007,14.65447,120.79398,2025-05-13 4:42:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:42:30'.
Row 1023 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1025 ('van007,14.638862,120.837449,2025-05-13 4:11:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:11:00'.
Row 1027 ('van007,14.747522,120.536412,2025-05-13 7:49:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:49:00'.
Row 1028 ('van007,13.775414,121.056413,2025-05-13 1:54:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:54:00'.
Row 1033 ('van007,16.180976,120.642138,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1038 ('van007,14.643959,120.962915,2025-05-12 9:15:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:15:00'.
Row 1039 ('van007,13.897311,121.044122,2025-05-13 0:41:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:41:00'.
Row 1042 ('van007,14.602278,120.938934,2025-05-13 2:57:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:57:30'.
Row 1043 ('van007,14.806046,120.374217,2025-05-13 9:46:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:46:30'.
Row 1044 ('van007,14.74023,120.556467,2025-05-13 7:34:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:34:30'.
Row 1045 ('van007,13.781342,121.055712,2025-05-13 1:50:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:50:30'.
Row 1047 ('van007,14.660484,120.777396,2025-05-13 4:54:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:54:30'.
Row 1050 ('van007,14.676001,120.734532,2025-05-13 5:25:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:25:30'.
Row 1052 ('van007,14.640119,120.834025,2025-05-13 4:13:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:13:30'.
Row 1053 ('van007,14.678973,120.726261,2025-05-13 5:31:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:31:30'.
Row 1055 ('van007,15.300877,120.825763,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1056 ('van007,14.712856,120.632405,2025-05-13 6:39:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:39:30'.
Row 1057 ('van007,14.711092,120.63723,2025-05-13 6:36:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:36:00'.
Row 1060 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1063 ('van007,14.642106,120.963171,2025-05-12 9:14:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:14:30'.
Row 1066 ('van007,13.888887,121.044878,2025-05-13 0:46:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:46:00'.
Row 1067 ('van007,14.604685,120.932045,2025-05-13 3:02:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:02:30'.
Row 1068 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1069 ('van007,13.917247,121.041995,2025-05-13 0:29:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:29:00'.
Row 1071 ('van007,14.649287,120.80848,2025-05-13 4:32:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:32:00'.
Row 1074 ('van007,14.769195,120.936795,2025-05-12 9:49:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:49:30'.
Row 1075 ('van007,14.605761,120.970839,2025-05-12 9:04:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:04:30'.
Row 1076 ('van007,14.783735,120.93376,2025-05-12 9:53:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:53:30'.
Row 1077 ('van007,14.597183,120.952745,2025-05-13 2:47:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:47:30'.
Row 1078 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1082 ('van007,14.76557,120.937469,2025-05-12 9:48:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:48:30'.
Row 1083 ('van007,14.62344,120.880328,2025-05-13 3:40:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:40:00'.
Row 1085 ('van007,14.71653,120.947696,2025-05-12 9:35:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:35:00'.
Row 1087 ('van007,14.770855,120.471563,2025-05-13 8:36:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:36:00'.
Row 1088 ('van007,14.621835,120.884365,2025-05-13 3:37:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:37:00'.
Row 1090 ('van007,14.619448,120.891415,2025-05-13 3:32:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:32:00'.
Row 1092 ('van007,14.798854,120.394208,2025-05-13 9:32:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:32:00'.
Row 1093 ('van007,14.784879,120.432869,2025-05-13 9:04:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:04:00'.
Row 1094 ('van007,13.826381,121.051173,2025-05-13 1:23:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:23:30'.
Row 1095 ('van007,14.705904,120.651735,2025-05-13 6:25:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:25:30'.
Row 1097 ('van007,14.625344,120.874738,2025-05-13 3:44:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:44:00'.
Row 1099 ('van007,14.804961,120.376993,2025-05-13 9:44:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:44:30'.
Row 1101 ('van007,14.654799,120.960627,2025-05-12 9:18:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:18:00'.
Row 1102 ('van007,14.708028,120.645549,2025-05-13 6:30:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:30:00'.
Row 1103 ('van007,14.649104,120.809118,2025-05-13 4:31:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:31:30'.
Row 1105 ('van007,14.762857,120.493615,2025-05-13 8:20:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:20:00'.
Row 1116 ('van007,14.591227,120.96941,2025-05-13 2:35:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:35:30'.
Row 1117 ('van007,13.845546,121.049288,2025-05-13 1:12:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:12:00'.
Row 1118 ('van007,13.823035,121.051536,2025-05-13 1:25:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:25:30'.
Row 1120 ('van007,14.773403,120.464679,2025-05-13 8:41:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:41:00'.
Row 1121 ('van007,14.747167,120.537116,2025-05-13 7:48:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:48:30'.
Row 1122 ('van007,14.668526,120.755292,2025-05-13 5:10:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:10:30'.
Row 1123 ('van007,14.695572,120.680037,2025-05-13 6:05:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:05:00'.
Row 1124 ('van007,13.927345,121.041111,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1129 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1130 ('van007,14.797535,120.397599,2025-05-13 9:29:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:29:30'.
Row 1134 ('van007,14.755616,120.513611,2025-05-13 8:05:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:05:30'.
Row 1137 ('van007,14.809765,120.363786,2025-05-13 9:54:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:54:00'.
Row 1141 ('van007,14.680213,120.722795,2025-05-13 5:34:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:34:00'.
Row 1142 ('van007,14.629886,120.86227,2025-05-13 3:53:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:53:00'.
Row 1147 ('van007,16.304261,120.616388,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1148 ('van007,14.645488,120.818883,2025-05-13 4:24:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:24:30'.
Row 1151 ('van007,13.783821,121.05552,2025-05-13 1:49:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:49:00'.
Row 1154 ('van007,14.783783,120.435647,2025-05-13 9:02:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:02:00'.
Row 1156 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1160 ('van007,14.632083,120.856098,2025-05-13 3:57:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:57:30'.
Row 1162 ('van007,14.693351,120.686212,2025-05-13 6:00:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:00:30'.
Row 1165 ('van007,14.778809,120.44941,2025-05-13 8:52:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:52:00'.
Row 1166 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1168 ('van007,14.803773,120.380309,2025-05-13 9:42:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:42:00'.
Row 1169 ('van007,14.686188,120.706306,2025-05-13 5:46:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:46:00'.
Row 1170 ('van007,14.660828,120.776669,2025-05-13 4:55:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:55:00'.
Row 1172 ('van007,14.651217,120.802939,2025-05-13 4:36:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:36:00'.
Row 1173 ('van007,13.96069,121.037667,2025-05-13 0:03:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:03:00'.
Row 1174 ('van007,14.689224,120.698012,2025-05-13 5:52:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:52:00'.
Row 1177 ('van007,14.770153,120.473659,2025-05-13 8:34:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:34:30'.
Row 1181 ('van007,14.616752,120.968567,2025-05-12 9:07:30'): Invalid ISO 8601 timestamp format '2025-05-12 9:07:30'.
Row 1182 ('van007,14.950603,120.898886,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1183 ('van007,14.65554,120.7912,2025-05-13 4:44:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:44:30'.
Row 1187 ('van007,14.712098,120.634508,2025-05-13 6:38:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:38:00'.
Row 1188 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1204 ('van007,14.774389,120.461804,2025-05-13 8:43:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:43:00'.
Row 1205 ('van007,13.813797,121.052544,2025-05-13 1:31:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:31:00'.
Row 1206 ('van007,14.740926,120.554318,2025-05-13 7:36:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:36:00'.
Row 1208 ('van007,14.629383,120.965809,2025-05-12 9:11:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:11:00'.
Row 1209 ('van007,13.911387,121.042667,2025-05-13 0:32:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:32:30'.
Row 1213 ('van007,13.859783,121.047883,2025-05-13 1:03:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:03:30'.
Row 1215 ('van007,14.667766,120.757356,2025-05-13 5:09:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:09:00'.
Row 1217 ('van007,14.598928,120.947897,2025-05-13 2:51:00'): Invalid ISO 8601 timestamp format '2025-05-13 2:51:00'.
Row 1220 ('van007,14.798981,120.393453,2025-05-13 9:32:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:32:30'.
Row 1221 ('van007,14.749495,120.530899,2025-05-13 7:53:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:53:00'.
Row 1223 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1224 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1227 ('van007,13.760427,121.057821,2025-05-13 2:03:00'): Invalid ISO 8601 timestamp format '2025-05-13 2:03:00'.
Row 1228 ('van007,14.757147,120.509518,2025-05-13 8:08:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:08:30'.
Row 1229 ('van007,14.760934,120.499134,2025-05-13 8:16:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:16:00'.
Row 1231 ('van007,13.77878,121.05597,2025-05-13 1:52:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:52:00'.
Row 1240 ('van007,14.665438,120.763579,2025-05-13 5:04:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:04:30'.
Row 1241 ('van007,14.739984,120.557155,2025-05-13 7:34:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:34:00'.
Row 1243 ('van007,14.767573,120.480454,2025-05-13 8:29:30'): Invalid ISO 8601 timestamp format '2025-05-13 8:29:30'.
Row 1247 ('van007,14.626362,120.872077,2025-05-13 3:46:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:46:00'.
Row 1248 ('van007,13.816322,121.052218,2025-05-13 1:29:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:29:30'.
Row 1250 ('van007,14.733015,120.576503,2025-05-13 7:20:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:20:00'.
Row 1251 ('van007,14.638525,120.838127,2025-05-13 4:10:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:10:30'.
Row 1252 ('van007,14.691862,120.690368,2025-05-13 5:57:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:57:30'.
Row 1253 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1254 ('van007,13.842265,121.049655,2025-05-13 1:14:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:14:00'.
Row 1255 ('van007,14.591528,120.968689,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1256 ('van007,14.621118,120.8865,2025-05-13 3:35:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:35:30'.
Row 1259 ('van007,14.797272,120.398386,2025-05-13 9:29:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:29:00'.
Row 1263 ('van007,14.1716,121.016404,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1266 ('van007,13.931431,121.040566,2025-05-13 0:20:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:20:30'.
Row 1276 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1287 ('van007,14.663318,120.769848,2025-05-13 5:00:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:00:00'.
Row 1296 ('van007,14.807002,120.371383,2025-05-13 9:48:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:48:30'.
Row 1297 ('van007,14.633031,120.965134,2025-05-12 9:12:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:12:00'.
Row 1301 ('van007,14.670225,120.750429,2025-05-13 5:14:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:14:00'.
Row 1304 ('van007,13.906479,121.043088,2025-05-13 0:35:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:35:30'.
Row 1309 ('van007,14.757893,120.507374,2025-05-13 8:10:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:10:00'.
Row 1311 ('van007,14.661743,120.773997,2025-05-13 4:57:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:57:00'.
Row 1313 ('van007,14.661486,120.774622,2025-05-13 4:56:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:56:30'.
Row 1318 ('van007,14.731053,120.944647,2025-05-12 9:39:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:39:00'.
Row 1320 ('van007,14.741671,120.552334,2025-05-13 7:37:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:37:30'.
Row 1323 ('van007,14.715338,120.625431,2025-05-13 6:44:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:44:30'.
Row 1327 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1328 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1330 ('van007,14.730963,120.581993,2025-05-13 7:16:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:16:00'.
Row 1331 ('van007,14.752762,120.522001,2025-05-13 7:59:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:59:30'.
Row 1332 ('van007,14.702061,120.662131,2025-05-13 6:18:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:18:00'.
Row 1334 ('van007,14.631061,120.858917,2025-05-13 3:55:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:55:30'.
Row 1335 ('van007,14.776923,120.454961,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1336 ('van007,13.803006,121.05357,2025-05-13 1:37:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:37:30'.
Row 1338 ('van007,14.750194,120.528841,2025-05-13 7:54:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:54:30'.
Row 1339 ('van007,14.680262,120.955198,2025-05-12 9:25:00'): Invalid ISO 8601 timestamp format '2025-05-12 9:25:00'.
Row 1341 ('van007,16.077448,120.663731,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1342 ('van007,14.592202,120.966601,2025-05-13 2:37:30'): Invalid ISO 8601 timestamp format '2025-05-13 2:37:30'.
Row 1343 ('van007,14.708564,120.644196,2025-05-13 6:31:00'): Invalid ISO 8601 timestamp format '2025-05-13 6:31:00'.
Row 1344 ('van007,14.785291,120.431519,2025-05-13 9:05:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:05:00'.
Row 1347 ('van007,14.753436,120.519796,2025-05-13 8:01:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:01:00'.
Row 1352 ('van007,14.758376,120.50599,2025-05-13 8:11:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:11:00'.
Row 1354 ('van007,15.621948,120.758809,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1355 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1358 ('van007,14.733296,120.575857,2025-05-13 7:20:30'): Invalid ISO 8601 timestamp format '2025-05-13 7:20:30'.
Row 1362 ('van007,14.427691,120.990506,not-a-timestamp'): Invalid ISO 8601 timestamp format 'not-a-timestamp'.
Row 1363 ('van007,14.682895,120.715195,2025-05-13 5:39:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:39:30'.
Row 1366 ('van007,13.846399,121.049193,2025-05-13 1:11:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:11:30'.
Row 1369 ('van007,14.722349,120.606183,2025-05-13 6:58:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:58:30'.
Row 1370 ('van007,14.618944,120.89267,2025-05-13 3:31:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:31:00'.
Row 1374 ('van007,14.769879,120.474248,2025-05-13 8:34:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:34:00'.
Row 1375 ('van007,13.83224,121.050592,2025-05-13 1:20:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:20:00'.
Row 1379 ('van007,14.667246,120.758795,2025-05-13 5:08:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:08:00'.
Row 1380 ('van007,14.726535,120.594462,2025-05-13 7:07:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:07:00'.
Row 1381 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1384 ('van007,14.710773,120.637913,2025-05-13 6:35:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:35:30'.
Row 1394 ('van007,14.697888,120.673872,2025-05-13 6:09:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:09:30'.
Row 1396 ('van007,13.925638,121.041198,2025-05-13 0:24:00'): Invalid ISO 8601 timestamp format '2025-05-13 0:24:00'.
Row 1397 ('van007,14.797075,120.398962,2025-05-13 9:28:30'): Invalid ISO 8601 timestamp format '2025-05-13 9:28:30'.
Row 1400 ('van007,13.78878,121.055023,2025-05-13 1:46:00'): Invalid ISO 8601 timestamp format '2025-05-13 1:46:00'.
Row 1401 ('van007,13.839711,121.04989,2025-05-13 1:15:30'): Invalid ISO 8601 timestamp format '2025-05-13 1:15:30'.
Row 1406 ('van007,13.904767,121.043351,2025-05-13 0:36:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:36:30'.
Row 1407 ('van007,999,999,2025-05-12 15:32:59'): Invalid coordinates lat=999, lon=999. Out of range.
Row 1408 ('van007,13.901488,121.043635,2025-05-13 0:38:30'): Invalid ISO 8601 timestamp format '2025-05-13 0:38:30'.
Row 1409 ('van007,14.657452,120.785661,2025-05-13 4:48:30'): Invalid ISO 8601 timestamp format '2025-05-13 4:48:30'.
Row 1412 ('van007,14.629382,120.863689,2025-05-13 3:52:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:52:00'.
Row 1413 ('van007,14.646247,120.816749,2025-05-13 4:26:00'): Invalid ISO 8601 timestamp format '2025-05-13 4:26:00'.
Row 1414 ('van007,14.691418,120.691828,2025-05-13 5:56:30'): Invalid ISO 8601 timestamp format '2025-05-13 5:56:30'.
Row 1422 ('van007,14.617665,120.89612,2025-05-13 3:28:30'): Invalid ISO 8601 timestamp format '2025-05-13 3:28:30'.
Row 1423 ('van007,14.775429,120.459096,2025-05-13 8:45:00'): Invalid ISO 8601 timestamp format '2025-05-13 8:45:00'.
Row 1424 ('van007,14.808259,120.368016,2025-05-13 9:51:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:51:00'.
Row 1425 ('van007,14.675277,120.736642,2025-05-13 5:24:00'): Invalid ISO 8601 timestamp format '2025-05-13 5:24:00'.
Row 1426 ('van007,14.6244,120.877507,2025-05-13 3:42:00'): Invalid ISO 8601 timestamp format '2025-05-13 3:42:00'.
Row 1428 ('van007,14.810184,120.362434,2025-05-13 9:55:00'): Invalid ISO 8601 timestamp format '2025-05-13 9:55:00'.
Row 1429 ('van007,14.698871,120.671123,2025-05-13 6:11:30'): Invalid ISO 8601 timestamp format '2025-05-13 6:11:30'.
Row 1430 ('van007,14.740531,120.555771,2025-05-13 7:35:00'): Invalid ISO 8601 timestamp format '2025-05-13 7:35:00'.
